Timestamp,Namespace,PodName,ContainerName,LogEntry
"26-05-2023 14:37:00.293",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Pipfile: /home/docker/app/Pipfile"
"26-05-2023 14:37:00.293",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Creating a virtualenv for this project..."
"26-05-2023 14:37:00.309",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Using /usr/bin/python3 (3.6.9) to create virtualenv..."
"26-05-2023 14:37:00.342",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","10.57.35.130 - - [26/May/2023:14:37:00 +0000] ""GET /health HTTP/1.1"" 200 18 ""-"" ""kube-probe/1.24"""
"26-05-2023 14:37:00.342",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","10.57.35.130 - - [26/May/2023:14:37:00 +0000] ""GET /health HTTP/1.1"" 200 18 ""-"" ""kube-probe/1.24"""
"26-05-2023 14:37:00.342",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny"," ⠋ Creating virtual environment...2023/05/26 14:37:00 [error] 956#956: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 10.57.35.130, server: , request: ""GET /health HTTP/1.1"", upstream: ""http://[::1]:8011/health"", host: ""10.57.35.244:8080"""
"26-05-2023 14:37:00.353",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","10.57.35.130 - - [26/May/2023:14:37:00 +0000] ""GET /health HTTP/1.1"" 200 18 ""-"" ""kube-probe/1.24"""
"26-05-2023 14:37:00.353",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","10.57.35.130 - - [26/May/2023:14:37:00 +0000] ""GET /health HTTP/1.1"" 200 18 ""-"" ""kube-probe/1.24"""
"26-05-2023 14:37:01.000",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Type 'q()' to quit R."
"26-05-2023 14:37:01.000",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny",
"26-05-2023 14:37:01.012",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","  activators BashActivator,CShellActivator,FishActivator,NushellActivator,PowerShellActivator,PythonActivator"
"26-05-2023 14:37:01.012",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","    added seed packages: pip==21.3.1, setuptools==59.6.0, wheel==0.37.1"
"26-05-2023 14:37:01.012",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","  seeder FromAppData(download=False, pip=bundle, setuptools=bundle, wheel=bundle, via=copy, app_data_dir=/home/docker/.local/share/virtualenv)"
"26-05-2023 14:37:01.012",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","  creator CPython3Posix(dest=/home/docker/.local/share/virtualenvs/app-nWy0XEDx, clear=False, no_vcs_ignore=False, global=False)"
"26-05-2023 14:37:01.012",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny"," ⠙ Creating virtual environment... ⠹ Creating virtual environment... ⠸ Creating virtual environment... ⠼ Creating virtual environment... ⠴ Creating virtual environment... ⠦ Creating virtual environment... ⠧ Creating virtual environment... ⠇ Creating virtual environment...created virtual environment CPython3.6.9.final.0-64 in 571ms"
"26-05-2023 14:37:01.012",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny",
"26-05-2023 14:37:01.085",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","✔ Successfully created virtual environment! "
"26-05-2023 14:37:01.297",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Virtualenv location: /home/docker/.local/share/virtualenvs/app-nWy0XEDx"
"26-05-2023 14:37:01.298",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Creating a Pipfile for this project..."
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","'citation()' on how to cite R or R packages in publications."
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Type 'contributors()' for more information and"
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","R is a collaborative project with many contributors."
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny",
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","  Natural language support but running in an English locale"
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Type 'license()' or 'licence()' for distribution details."
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","You are welcome to redistribute it under certain conditions."
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","R is free software and comes with ABSOLUTELY NO WARRANTY."
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny",
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Platform: x86_64-pc-linux-gnu (64-bit)"
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny",
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","R version 4.3.0 (2023-04-21) -- ""Already Tomorrow"""
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny",
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny",
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","'help.start()' for an HTML browser interface to help."
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Type 'demo()' for some demos, 'help()' for on-line help, or"
"26-05-2023 14:37:01.505",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Copyright (C) 2023 The R Foundation for Statistical Computing"
"26-05-2023 14:37:01.716",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Error in library(shiny) : there is no package called ‘shiny’"
"26-05-2023 14:37:01.716",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","> library(shiny) runApp(appDir='.',port=8000,launch.browser=FALSE,host='0.0.0.0')"
"26-05-2023 14:37:01.716",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Execution halted"
"26-05-2023 14:39:47.796",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Updating certificates in /etc/ssl/certs..."
"26-05-2023 14:39:48.456",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","rehash: warning: skipping ca-certificates.crt,it does not contain exactly one certificate or CRL"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link QuoVadis_Root_CA_3_G3.pem -> e18bfb83.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link GlobalSign_Root_CA_-_R3.pem -> 062cdee6.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Hellenic_Academic_and_Research_Institutions_RootCA_2015.pem -> 32888f65.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link T-TeleSec_GlobalRoot_Class_2.pem -> 1e09d511.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link GLOBALTRUST_2020.pem -> fa5da96b.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link GlobalSign_ECC_Root_CA_-_R4.pem -> b0e59380.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Hellenic_Academic_and_Research_Institutions_RootCA_2011.pem -> 1636090b.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Microsoft_RSA_Root_Certificate_Authority_2017.pem -> bf53fb88.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Buypass_Class_3_Root_CA.pem -> e8de2f56.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Buypass_Class_2_Root_CA.pem -> 54657681.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Amazon_Root_CA_4.pem -> de6d66f3.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link AC_RAIZ_FNMT-RCM.pem -> cd8c0d63.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link DigiCert_Assured_ID_Root_CA.pem -> b1159c4c.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link COMODO_Certification_Authority.pem -> 40547a79.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Hellenic_Academic_and_Research_Institutions_ECC_RootCA_2015.pem -> 7719f463.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Certum_Trusted_Network_CA_2.pem -> 40193066.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","Doing ."
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link D-TRUST_Root_Class_3_CA_2_EV_2009.pem -> d4dae3dd.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Entrust_Root_Certification_Authority_-_G4.pem -> 5e98733a.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link ANF_Secure_Server_Root_CA.pem -> b433981b.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Amazon_Root_CA_1.pem -> ce5e74ef.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link ePKI_Root_Certification_Authority.pem -> ca6e4ad9.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link EC-ACC.pem -> 349f2832.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Atos_TrustedRoot_2011.pem -> e36a6752.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link GlobalSign_Root_R46.pem -> 002c0b4f.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link D-TRUST_Root_Class_3_CA_2_2009.pem -> c28a8a30.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link SwissSign_Gold_CA_-_G2.pem -> 4f316efb.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Entrust_Root_Certification_Authority_-_EC1.pem -> 106f3e4d.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link OISTE_WISeKey_Global_Root_GC_CA.pem -> 773e07ad.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link CFCA_EV_ROOT.pem -> 0b1b94ef.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link USERTrust_RSA_Certification_Authority.pem -> fc5a8f99.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link DigiCert_High_Assurance_EV_Root_CA.pem -> 244b5494.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link COMODO_RSA_Certification_Authority.pem -> d6325660.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link OISTE_WISeKey_Global_Root_GB_CA.pem -> e73d606e.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link certSIGN_Root_CA_G2.pem -> 5f618aec.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link GlobalSign_Root_CA_-_R2.pem -> 4a6481c9.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link GlobalSign_ECC_Root_CA_-_R5.pem -> 1d3472b9.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link SSL.com_EV_Root_Certification_Authority_ECC.pem -> f0c70a8d.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link DigiCert_Global_Root_G2.pem -> 607986c7.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link SSL.com_EV_Root_Certification_Authority_RSA_R2.pem -> 06dc52d5.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Cybertrust_Global_Root.pem -> 76cb8f92.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link DigiCert_Global_Root_G3.pem -> dd8e9d41.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Entrust.net_Premium_2048_Secure_Server_CA.pem -> aee5f10d.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link GDCA_TrustAUTH_R5_ROOT.pem -> 0f6fa695.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link QuoVadis_Root_CA_3.pem -> 76faf6c0.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Starfield_Root_Certificate_Authority_-_G2.pem -> 4bfab552.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Amazon_Root_CA_3.pem -> 8cb5ee0f.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Go_Daddy_Class_2_CA.pem -> f081611a.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link SecureTrust_CA.pem -> f39fc864.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link GTS_Root_R3.pem -> 0a775a30.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Certum_EC-384_CA.pem -> 9482e63a.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link COMODO_ECC_Certification_Authority.pem -> eed8c118.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link emSign_Root_CA_-_C1.pem -> 406c9bb1.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link GlobalSign_Root_E46.pem -> feffd413.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link emSign_Root_CA_-_G1.pem -> 2923b3f9.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Go_Daddy_Root_Certificate_Authority_-_G2.pem -> cbf06781.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link GTS_Root_R1.pem -> 1001acf7.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Amazon_Root_CA_2.pem -> 6d41d539.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link SZAFIR_ROOT_CA2.pem -> fe8a2cd8.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link TeliaSonera_Root_CA_v1.pem -> 5cd81ad7.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Starfield_Services_Root_Certificate_Authority_-_G2.pem -> 09789157.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link emSign_ECC_Root_CA_-_C3.pem -> 4b718d9b.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link ISRG_Root_X1.pem -> 4042bcee.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Autoridad_de_Certificacion_Firmaprofesional_CIF_A62634068.pem -> 3bde41ac.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Secure_Global_CA.pem -> b66938e9.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link DigiCert_Assured_ID_Root_G3.pem -> 7f3d5d1d.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link UCA_Extended_Validation_Root.pem -> 0f5dc4f3.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link bd4bsTProxyCa.pem -> 1487404a.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Certigna.pem -> e113c810.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link NAVER_Global_Root_Certification_Authority.pem -> 3fb36b73.0"
"26-05-2023 14:39:48.459",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link TWCA_Root_Certification_Authority.pem -> b7a5b843.0"
"26-05-2023 14:39:48.460",user,"rapp-4dbb7344-4047-4735-bdb3-9e1d54283672-86957b48b6-x22jp","80041f00-b76e-4684-8849-ec3d3ec24458/rshiny","link Entrust_Root_Certification_Authority_-_G2.pem -> 02265526.0"
